Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Lao PDR,LAO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4720034922.89893,5089312453.01391,5494700120.42739,5957459471.39659,6581123456.82076,7191556822.33604,7830613974.37865,8513050734.66657,8950432958.21735,9743053692.90591,10538465589.6904,11389024217.0976,12253921201.5392,13238740359.9838,14459493909.206,15969630059.0254,17871023319.6365,19745189643.822,21704354586.5138,23510442230.8725,25812470914.3138,28469987707.9776,31344851732.587,34454910107.7948,37779073254.7147,40958994271.8224,44314829460.8103,48269626688.8687,52534782954.4439,..,..
Late-demographic dividend,LTE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5970.1960687492,6290.59790610742,6510.63482980036,7052.98868206628,7421.26642485912,7555.12496896044,7845.72108931205,8268.48182329493,8430.02826178864,8430.46094320528,8808.1728329556,8938.31344343473,8981.1812698833,9210.35916013587,9915.3275143797,10544.1804032931,11430.601346788,12239.5287271383,12855.8209700847,12648.6347426106,13438.0594825761,14320.897449019,14831.7318120233,15329.5865591277,15654.7368357399,15661.9351246154,15674.9800466452,16156.2046855486,16590.2222494057,..,..
Latin America & Caribbean,LCN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2639069625486.36,2831557301118.97,2983013537737.7,3288101059569.93,3519115728998.92,3642708391950.13,3845036334386.11,4117351793360.02,4263692047727.72,4328559876632.08,4588744748070.37,4722437723276.18,4810057458707.66,4998320813503.41,5450509216237.68,5869439384002.59,6441388119435.21,6980384059884.37,7418462855333.12,7383591226620.7,7932530790970.69,8549091716409.64,8952228895977.68,9353376779165.04,9653017769270.77,9757166832387.51,9863325479099.71,10265208403911.8,10640263715176.6,..,..
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5916.95556130514,6228.51384128398,6422.46014868553,6966.45403997247,7325.53465147417,7431.10263021907,7703.70131727708,8109.25731715582,8249.79411860119,8235.67759021401,8601.42624567426,8709.58541806731,8739.75478908522,8952.76239766419,9627.78137249047,10241.9696729586,11057.7610037669,11848.6337145066,12493.6423026431,12292.1169813095,13046.6576814841,13886.9502198225,14365.8539477753,14840.8946506905,15156.8857402321,15155.3968634354,15156.1543862655,15604.9657842914,16017.9960913673,..,..
Latin America & Caribbean (excluding high income),LAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2469793574788.75,2648076047691.36,2780024988874.41,3068935390892.19,3283094915384.72,3386972843563.96,3569654965908.02,3818784460077.41,3946691375591.63,4000713310880.06,4240752692297.07,4356019497687.72,4432117462135.78,4601593584733.01,5013741919074.55,5402188017835.03,5905731142097.45,6405709534219.83,6835472376658.69,6804436924762.09,7304399802141.53,7864310557913.18,8227514544309.38,8593677348176.56,8871270992420.69,8963156618810.97,9054275824016.91,9413759652153.34,9755182814400.24,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5399.53314315133,5491.32993580127,5778.97793145987,6467.47290566524,7048.0045972289,7390.37460548947,8015.68560052568,9018.39741496628,10052.622725727,11010.8852742509,12199.1641064643,13836.8435517688,15745.1031259517,18127.1567319641,19466.1450948568,16924.0311510137,17587.3459638947,19789.4764031104,21291.1197025538,22692.8534428152,23844.2261210006,24830.9342854527,25875.9873496488,28115.3476935424,30304.852496882,..,..
Latvia,LVA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13610829974.3336,13646262404.9426,14200231710.6977,15734397926.0206,16985824991.409,17666557467.6797,18977536443.5246,21077527886.3367,23223297600.1608,25192410017.6487,27608196670.9496,30977911506.8565,34928259735.1769,39885636136.2589,42384065970.2239,36245672871.1603,36890425463.2971,40760562652.774,43312929342.1795,45672703403.1217,47540188843.9809,49103842984.7085,50704954623.1687,54606977827.0874,58383571139.048,..,..
Least developed countries: UN classification,LDC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,893.391788694395,915.364099046036,920.891207219572,923.051752964618,928.603920968535,976.041690286302,1023.93081642695,1064.27335632012,1092.07795110294,1129.43164633324,1179.1416474681,1240.18582370672,1289.12706827312,1352.06727715384,1447.21719459268,1573.83162472124,1705.14094024428,1850.1501771144,1972.00572600029,2038.56471416318,2145.35488111593,2221.76232640226,2325.89361840214,2448.86594549899,2572.91082556664,2650.3999364952,2728.23287547777,2857.6755888574,2995.44775813073,..,..
Least developed countries: UN classification,LDC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,452302474577.029,476229544096.903,492429081653.076,507271641993.145,524272207378.462,565793478966.87,609035338739.646,649188975054.495,682922317122.255,724018544959.52,774950596619.131,835765086054.245,890865952711.338,958058577476.384,1051158968323.14,1171230559455.43,1299543329345.86,1443523323819.42,1574771581598.21,1666165071566.48,1794835773515.12,1902877743110.78,2039506018520.86,2198585669829.08,2365087558279.56,2494374382810.45,2628683139076.73,2818711410817.38,3024391505738.59,..,..
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3623.30198693858,5370.69069329316,6074.96523559207,6527.67042578687,6874.4671651088,7206.50158106477,7980.55442670674,8096.7174582128,8407.33825373287,8361.10019953299,8448.5297294455,8632.38592929927,8654.47791969592,8672.16365437753,9091.1631793197,9366.76544452351,9688.65623535171,10860.9208888184,12102.8368056162,13286.6125663111,14111.1913921487,13841.5350103708,13610.8883532687,13309.0199529047,13049.0329582958,12695.4101431083,12693.5641823956,12813.8695525543,13081.1074629124,..,..
Lebanon,LBN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10156274894.6763,15691579222.7388,18687394960.0923,21189640688.5778,23396265947.6432,25427276048.5973,28815108549.1051,29621225470.3447,31052671986.9274,31335447050.403,32465824176.6591,34451860876.2193,36194800828.1419,38056706176.779,41540961025.9935,44012210900.4056,46115610582.184,51777746033.7832,57666882744.0287,63948811733.582,69893591747.9874,72008412770.4573,75385729003.6181,78717808902.8691,81718394488.3614,82935026542.8602,85188045149.3227,87286452030.567,89591523930.427,..,..
Lending category not classified,LNX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,843.071504047596,911.547137120007,974.938464193311,1010.41716023366,1070.7373628367,1106.99689441023,1168.39442974749,1211.42193157305,1225.54107236405,1235.41416203667,1303.54353427505,1377.59123013368,1413.61527575002,1514.08608475158,1590.9428319361,1705.71688728589,1837.35620522992,1980.90015391975,2155.30697822354,2215.17737497386,2378.56357773583,2578.63963387473,2767.67561032681,2857.76883364933,2972.01294621374,3062.06883551349,3170.57860755126,3132.49553353576,3219.45715691253,..,..
Lesotho,LSO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1436380545.80658,1588406436.76996,1737618200.65478,1841218524.39554,1992989151.14466,2101742089.73348,2260014829.91071,2384131663.90076,2448037900.70435,2495204280.90449,2649848510.64846,2804417570.83234,2869397281.56039,3055952620.98618,3191335864.2939,3404805358.74779,3656226769.67902,3935894095.62654,4282873000.33036,4408493164.4341,4746616283.02165,5167044576.04295,5576838678.05242,5797038376.6655,6073121218.77217,6304864035.76781,6578953781.24747,6551338748.7831,6787040655.11633,..,..
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1048.6947687259,1063.61081340648,1094.84937391824,765.7607838077,791.899300566878,837.661323587308,901.315450904391,974.919319632846,1021.82398381432,1041.94548614859,1078.9460461099,1154.40937039294,1234.28081872855,1329.04928288563,1328.91311080663,1309.26956499188,1269.88622269703,1293.41593413888,1308.62953596446,..,..
Liberia,LBR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2987160906.14591,3141828699.21338,3311622651.92233,2356290345.90176,2483119833.72183,2695691308.01749,3000669313.62086,3375083916.74947,3686597878.24432,3911601933.75146,4198563170.20605,4637773844.21952,5104564576.50208,5646245256.15863,5793403351.12704,5855354626.64365,5824698887.63206,6081936621.15399,6306255635.33341,..,..
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16706.1267069509,17437.0857027892,17230.9110576969,17060.3186587007,19326.3760015303,20406.8275620111,23181.2679629022,25053.957398636,26958.6333569799,27825.0708346714,27474.4903790716,28890.3654535984,11096.1563633459,25080.9683779471,21929.5035056634,16870.4851323309,15403.5732227291,14964.5228796856,19056.8042970874,20764.1641363784,..,..
Libya,LBY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88140288252.4965,93426004553.2027,93792122152.9863,94362140869.6344,108624804656.273,116526128030.528,134419224947.436,147489440299.223,161072092119.05,168585092269.424,168528084393.379,179052749028.245,69322560014.4654,157652696981.681,138602334847.551,107330650619.839,98864985069.0406,97152136716.6712,125407569401.146,138674861383.8,..,..
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5924.03334795011,6379.40809943456,7069.96174967315,7763.00130797547,7821.64088664561,8457.60877373827,9451.63652341646,10494.3517874081,12067.659169858,13031.5005429199,14526.0824049391,16484.5920202619,19095.436767479,20744.1275295851,18145.8529229608,20039.0100196939,22823.9183852478,24645.5690883586,26680.0341634064,28156.1358105285,28823.8128915519,30334.1908669113,33314.7403681721,35461.3590993235,..,..
Lithuania,LTU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21498921271.1124,22976159143.2288,25276081839.8412,27553461195.4379,27565324035.0702,29597706377.6129,32804910174.9313,36132756325.6157,41213626476.4683,44008354695.9813,48263315520.7175,53903115808.3825,61702970254.1343,66344511733.0725,57393808543.6795,62066465031.8176,69113449621.1446,73635365891.8323,78911243564.7314,82564123498.3119,83730582306.798,87005466604.3919,94227511601.5591,98920631432.4132,..,..
Low & middle income,LMY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2517.22346486421,2589.8890036848,2655.40829981032,2783.33979247629,2881.45248772833,3015.69962528594,3183.05378781275,3337.85400689352,3404.64729572729,3532.28904940442,3760.59018766607,3934.97974619731,4123.25387990666,4392.28843694006,4799.67789275649,5247.20363464843,5825.82071770776,6415.03330582836,6900.39271473544,7102.4844422463,7629.58718151928,8213.14222644149,8696.66487102767,9179.87580499162,9664.15434711878,10026.3145919119,10488.832255609,11115.4197430312,11793.5373793215,..,..
Low & middle income,LMY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10766594882232.1,11283119477345.6,11775516695775.9,12557321254732,13220432793189.3,14065671016418.8,15087296664205,16073477933696.3,16650110793918.8,17534727358626.7,18943103573028.8,20106060313092.3,21364025337650.3,23074063846013,25560309974217.1,28323666172189.1,31869573621532.4,35558373414560.6,38754076014844.9,40416054667061.8,43985493701134.9,47970300723622.4,51456168252713.3,55022215056583.7,58674275314966.1,61654027620058.9,65321855193306.2,70100071438450.1,75289449765867.6,..,..
Low income,LIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,932.397278530987,939.249280920902,907.544760905188,905.190599236985,905.532663634789,936.261209684449,972.330863245403,999.187685412022,1016.38952055122,1041.88354346705,1070.44764558759,1118.75934739556,1142.25649781093,1183.80677649529,1255.01294140412,1340.90791206716,1419.14766361318,1508.63717480393,1586.55466743094,1638.53409392094,1729.03345168428,1774.89838882778,1833.55853774313,1932.0193481905,2029.2152286298,2057.38178507221,2095.55167758656,2184.87457681628,2287.80688750076,..,..
Low income,LIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,309864179646.475,321181696990.514,319515763605.762,328155873961.232,337900301248.739,359346693894.829,383534616779.432,404794256397.738,422776785298.668,445030597269.042,469711819940.021,504518035608.389,529532711249.66,564256021358.718,615081803676.76,675693116564.004,735256767242.527,803596087503.973,868608980115.067,921488700485.188,998126075806.958,1050903459869.32,1112811121558.73,1201553374001.53,1293321632781.81,1344303971153.14,1404265618698.88,1501991000941.3,1613858605546.13,..,..
Lower middle income,LMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1825.84791555464,1874.74031782124,1938.28506698038,1982.81865558761,2047.47333985386,2155.16305167173,2282.73534592144,2366.65768103875,2373.08762544158,2481.13103288687,2601.49044736133,2728.87061196862,2846.38296783993,3027.38236515448,3272.30013184054,3541.64613830848,3843.31359172893,4157.54976441761,4358.96765460077,4546.74756185477,4838.1538641125,5104.08145857239,5386.54740265389,5704.05144249639,6056.98052771715,6385.85722088448,6741.40547197421,7166.04859496344,7655.13787487705,..,..
Lower middle income,LMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3424120081880.57,3591841050676.8,3792361298521.8,3959845557366.81,4171521410720.8,4477977571178.93,4835784694459.41,5110090590052.91,5220776105030.91,5559246338653.54,5934413880717.87,6335195889387.38,6722670891712.12,7272217738773.14,7992695694624.95,8793984115975.08,9699160893279.7,10661788144340.3,11357018398839.4,12033766531519.6,13007069687641.9,13936111740692.6,14932754742983.3,16052461725317,17299487604170.1,18506587473091.9,19818591583367.8,21365004837130.6,23140755851373.5,..,..
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29664.7951308571,32875.5992557631,33784.8698483622,35557.6021088082,37194.5192194031,39635.7237455801,41343.7316330452,42846.1054476261,44396.5291349554,50627.9277628705,55348.8987435858,55894.8045545803,58771.5092731796,60039.2987437538,64051.5559251753,68220.0644818574,77951.3647387768,83981.7358747083,86693.8951220862,82278.1973939736,85613.586610591,92005.0168361444,91622.1774169388,95590.5386984251,101297.575745297,103750.775104054,108165.761406173,110589.192416989,113337.420494703,..,..
Luxembourg,LUX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11327502020.7178,12722856911.9803,13249581332.7815,14133257898.1986,14986601656.478,16196147615.5377,17125607235.6981,17971798930.0067,18855205923.6156,21794057203.7217,24148724521.8265,24678953580.9611,26222378149.9609,27115548491.6415,29341697511.5432,31733108754.2518,36842699176.0412,40310645347.7088,42362971851.4074,40956687933.3643,43402064572.9989,47690524461.9649,48646428610.814,51940075107.1763,56353766041.0479,59096856502.3694,62953987459.0526,65948316649.1777,68878323882.4048,..,..
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26204.0331991374,27301.7442739938,30879.1098668118,32541.8146052761,33953.0789321879,35091.2271868043,34872.9268541715,34671.8429391936,32784.5098831463,31792.7885243106,33616.3328872387,34526.3675738309,37283.9464101677,41356.4123640303,52527.8789376944,57164.4516931558,65257.0093414759,75063.004323561,77472.7779266493,77417.8456871582,95951.9622755699,116456.956686053,126618.372747962,139962.174945021,137832.961536934,107069.595634601,105577.666170523,116370.740263427,123892.166434539,..,..
"Macao SAR, China",MAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9009156246.12903,9654606620.63533,11187841174.9544,12046947225.0586,12827405314.4227,13528124266.4665,13718067855.406,13915613507.3312,13429059800.2948,13301562241.1666,14380462115.1688,15120408362.5484,16733818111.7579,19030773495.494,24771990123.3798,27602312815.6538,32223845955.8115,37870111374.2841,39916996626.1488,40752753969.7201,51643169183.995,64148218365.2919,71417700346.3878,80810240872.3566,81350116562.7909,64464997487.6585,64701794625.2788,72450677326.9057,78254752438.0468,..,..
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1251.13635367427,1176.91175428422,1182.51221499091,1199.4301073453,1187.5258571636,1195.76951912052,1205.60285065658,1232.23260317629,1254.79130476159,1290.91809338469,1340.13127141875,1407.82111831748,1211.28597277622,1314.21068595493,1378.74050909096,1443.84054944638,1517.2715026067,1608.13545268238,1700.21266037613,1599.21490339838,1583.03611818757,1596.89408977853,1631.31232949605,1652.67103922669,1693.7950990893,1718.59753219304,1758.84516294128,1813.51549291141,1891.32066763688,..,..
Madagascar,MDG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14511471399.2261,14055644060.3889,14546480080.7075,15203328348.4511,15516857676.2401,16113472577.9567,16761120284.5891,17679893484.4133,18581942180.8317,19728482871.4315,21129589770.9928,22892483473.1245,20307351054.0522,22708431746.3219,24545713147.1249,26475305655.2066,28646494115.2486,31251748563.7667,33998256557.4694,32894438456.145,33483810078.9009,34722812390.6394,36454350986.122,37947397857.4569,39956434988.6705,41648643831.7489,43785359847.4221,46372570452.1109,49670559379.4855,..,..
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,484.625767346236,533.640935874227,501.307804255791,561.51021082131,512.905395620921,605.132246977562,649.529675139559,669.612175043647,684.362338972417,695.4614631322,703.140864109511,665.897847163689,671.388291475611,705.615599275423,745.158290594501,773.116298974779,811.595309406476,888.201894336937,947.243523144899,1004.66075754849,1055.49399020789,1097.94213514176,1107.97055007157,1152.84856877568,1207.29440992259,1220.22958748064,1230.41657132962,1269.64459549711,1310.99555499899,..,..
Malawi,MWI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4557663029.00767,5123142426.92481,4855653856.71088,5452450006.9547,4998616985.04885,5957172969.12962,6510098883.16235,6873506033.27858,7221622715.30751,7548762659.42803,7839147333.86782,7612544188.77529,7864416859.87938,8467514907.72854,9166816575.25047,9761329281.27321,10529393254.0515,11850217363.0759,13003654888.9456,14194002905.0624,15346473085.9545,16427533195.5102,17058320128.7546,18260278597.103,19666270582.2104,20433114171.9283,21169672700.1153,22434950110.0288,23785805317.9465,..,..
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6850.46759855886,7552.84400321087,8197.66795892013,8994.02007856622,9784.92678522038,10698.8503897104,11682.3024604378,12431.5042158083,11355.6135418925,11931.6582888577,12973.900269439,13037.7003700322,13670.0376366382,14437.4067076494,15522.7040520606,16531.598918338,17632.1305988598,18872.8219549038,19787.6991497507,19283.4523118174,20605.2011124392,21806.8227852715,23105.0752924451,24279.3716940587,25875.5026744642,27116.5762566726,28246.7505474921,30025.1765538208,31782.1533573136,..,..
Malaysia,MYS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123512725119.719,139878195110.293,155777464225.581,175247563840.815,195478374851.74,219193842136.183,245534112062.431,268057952084.103,251125464436.666,270386864117.975,300919977141.738,309112389559.438,330929616092.454,356586895101.619,391027035874.448,424706877019.042,461996398298.23,504288785579.152,538937892768.805,534827321206.347,581232234161.725,624786298313.787,671622002307.765,715485696692.639,772812227281.544,820844849435.837,866746004186.688,933933957411.538,1002046323609.1,..,..
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5696.44386565015,6134.84697529007,6645.26718865295,7099.57961582412,7505.06408054811,7800.49046640656,7472.46450776797,7924.27981365322,8923.52934528721,9448.78665826078,8242.99142916779,10452.2742208537,11296.0095601101,12303.9704354052,11177.8559623983,11720.5281319198,12486.4469115962,12496.4282598589,13039.0479167402,13622.8857170523,13546.0502260319,13931.3627832209,14523.9963660733,15307.7219374077,..,..
Maldives,MDV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1447688547.57246,1590048043.59661,1753300585.58857,1905917645.76607,2052837662.76008,2179441435.33306,2139411423.36102,2331212181.25939,2701000632.81957,2941076579.18354,2634526004.69346,3422983927.76472,3786072228.25253,4225823253.98079,3950231941.39965,4286595635.79957,4751030617.62781,4964043672.66156,5418937040.86183,5926159630.20351,6162301438.57531,6624544111.13773,7209740844.11151,7894130972.23339,..,..
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,826.791522422156,934.613825549489,902.690954780887,928.542997618085,958.102146976537,961.37484462629,1021.21423537915,1061.28554515813,1124.82971678036,1174.12136612687,1166.37627124827,1335.566577923,1357.25774640708,1462.47826304413,1477.63467320752,1571.58768307897,1639.71932845304,1685.39354223852,1741.2491362276,1777.6900794192,1836.81621669854,1877.89282805323,1842.68660161158,1863.3677566786,1974.217655054,2053.12857449103,2131.58970330471,2221.75788574413,2316.6551998375,..,..
Mali,MLI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6986316433.60476,8070882925.1059,7989116448.58975,8437833642.92312,8943768569.76833,9215405663.51653,10046267546.7531,10713006845.9067,11653866895.3157,12496098555.9208,12767673702.5243,15053972239.7169,15767109869.8857,17524430970.1876,18276966707.331,20077843590.5783,21649834107.4716,23008089267.7016,24575253760.3318,25921261677.0555,27642895641.2208,29134739169.0792,29445208707.7656,30652146179.348,33431836098.5685,35804053416.0056,38294923471.8518,41130057353.5023,44196429739.3879,..,..
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9338.48664087313,9985.53273084042,10582.4453602469,11206.0982299076,11979.6152983481,12916.1868642754,13675.0714211261,15130.2106895178,15868.6315784209,16962.2055997439,19425.7118767852,19621.3445428203,20561.6940765116,20937.6038203936,21401.144072919,22232.4828863504,23223.9771252558,24893.2011506819,26193.1828466192,26139.5081810283,27809.106496918,28585.8204520107,29437.1690292596,31080.2683827856,33391.1106767158,36195.5631907797,38347.8685746424,41510.2890088613,42581.0978615749,..,..
